track_id,title,artists,explicit,track_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,total_followers,genres,artist_popularity
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,False,78,0.0895,0.584,220883,0.54,0,1,0.261,-7.786,0,0.0576,137.972,4,0.195,60d24wfXkVzDSfLS6hyCjZ,15102311,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",77
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Dua Lipa,False,78,0.0895,0.584,220883,0.54,0,1,0.261,-7.786,0,0.0576,137.972,4,0.195,6M2wZ9GZgrQXHCFfjv46we,45047865,"['dance pop', 'pop', 'uk pop']",88
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,True,72,0.00263,0.817,190288,0.816,0,2,0.159,-5.402,1,0.269,181.982,4,0.508,6oMuImdp5ZcFhWP0ESe6mG,14125373,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77
3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,False,68,0.241,0.683,219507,0.691,0,8,0.14,-5.533,1,0.0432,179.909,4,0.732,1SupJlEpv7RS2tPNRaHViT,19177074,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",82
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,True,57,0.0705,0.634,222467,0.525,0,0,0.0729,-8.968,1,0.47,130.271,4,0.49,02kJSzxNuaWGqwubyUba0Z,5561635,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",79
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),Marc E. Bassy,True,57,0.0705,0.634,222467,0.525,0,0,0.0729,-8.968,1,0.47,130.271,4,0.49,,,,
1MksGqIztTT6M9R1ErKVs8,No Favors,Big Sean,True,49,0.629,0.482,325840,0.781,3e-06,11,0.413,-5.334,1,0.412,57.967,5,0.336,0c173mlxpT3dSFRgMO8XPh,11243488,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",78
1MksGqIztTT6M9R1ErKVs8,No Favors,Eminem,True,49,0.629,0.482,325840,0.781,3e-06,11,0.413,-5.334,1,0.412,57.967,5,0.336,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",93
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,False,85,0.0622,0.776,204347,0.78,0,10,0.081,-4.374,0,0.128,124.949,4,0.666,53XhwfbYqKCa1cC15pYq2q,55327501,"['modern rock', 'pop', 'rock']",89
0jyYstiiibkN6xlS7INejg,My Old Man,Zac Brown Band,False,51,0.819,0.639,227222,0.196,3.63e-05,4,0.0978,-11.478,1,0.0267,143.907,4,0.3,6yJCxee7QumYr820xdIsjo,3954288,"['contemporary country', 'country', 'country road', 'modern country rock']",72
1r0faljjM2b876iNoaDUh5,Sacrifices,Big Sean,True,46,0.258,0.779,287320,0.56,0,10,0.241,-7.564,0,0.253,142.031,4,0.421,0c173mlxpT3dSFRgMO8XPh,11243488,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",78
1r0faljjM2b876iNoaDUh5,Sacrifices,Migos,True,46,0.258,0.779,287320,0.56,0,10,0.241,-7.564,0,0.253,142.031,4,0.421,6oMuImdp5ZcFhWP0ESe6mG,14125373,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77
4atJ40xfasjdM9ZF3p07BV,Halfway Off The Balcony,Big Sean,True,40,0.329,0.523,230960,0.804,0,8,0.228,-6.453,1,0.25,125.098,4,0.144,0c173mlxpT3dSFRgMO8XPh,11243488,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",78
1jQsKN68yE94tMYml0wHMd,Jump Out The Window,Big Sean,True,54,0.134,0.747,213693,0.704,0,1,0.131,-6.744,1,0.1,136.933,4,0.507,0c173mlxpT3dSFRgMO8XPh,11243488,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",78
1u0MOgWF1bbylVxpJG2ZjB,Owe Me,Big Sean,True,39,0.432,0.616,271693,0.608,0,8,0.115,-8.828,1,0.154,142.319,4,0.415,0c173mlxpT3dSFRgMO8XPh,11243488,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",78
7wMPhUSe6CZga1vOMpLTJP,Beauty and the Beast,Ariana Grande,False,62,0.126,0.489,227928,0.54,0,6,0.103,-7.046,1,0.0288,81.4,4,0.27,66CXWjxzNUsdJxJ2JdwvnR,101241265,['pop'],93
7wMPhUSe6CZga1vOMpLTJP,Beauty and the Beast,John Legend,False,62,0.126,0.489,227928,0.54,0,6,0.103,-7.046,1,0.0288,81.4,4,0.27,5y2Xq6xcjJb2jVM54GHK3t,7259080,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",78
3LmvfNUQtglbTrydsdIqFU,We Belong Together,Mariah Carey,False,69,0.0339,0.833,201400,0.467,0,0,0.09,-7.89,1,0.0619,139.971,4,0.767,4iHNK0tOyZPYnBU7nGAgpQ,10655016,"['dance pop', 'pop', 'urban contemporary']",83
08WPvDEsHvTFuB9w8tC2OS,Now and Later,Sage The Gemini,False,50,0.273,0.781,193181,0.57,0,11,0.196,-5.874,0,0.188,107.059,4,0.858,6d47Z08T4snK50HgTEHo5Z,894411,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",65
10M2Ex445zw585Ducldzkw,In Case You Didn't Know,Brett Young,False,72,0.386,0.607,224853,0.536,0,10,0.102,-7.306,1,0.0302,147.992,4,0.436,0fiWOxhsBsQQvFDtxUQWo0,1167326,"['contemporary country', 'country', 'country road']",67
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,True,78,0.259,0.763,126346,0.726,0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,15UsOTVnJzReFVN1VCnxy4,47643522,"['emo rap', 'miami hip hop', 'rap']",89
0URaKGzNTtzKRtsJN1RkA9,Light,Big Sean,True,39,0.825,0.479,210507,0.61,0,7,0.108,-5.976,0,0.0673,92.531,3,0.181,0c173mlxpT3dSFRgMO8XPh,11243488,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",78
0URaKGzNTtzKRtsJN1RkA9,Light,Jeremih,True,39,0.825,0.479,210507,0.61,0,7,0.108,-5.976,0,0.0673,92.531,3,0.181,3KV3p5EY4AvKxOlhGHORLg,6771856,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",76
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry,False,67,0.0814,0.562,237733,0.8,0,0,0.199,-5.404,1,0.112,95.029,4,0.471,6jJ0s89eD6GaHleKKya26X,35047311,['pop'],86
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Skip Marley,False,67,0.0814,0.562,237733,0.8,0,0,0.199,-5.404,1,0.112,95.029,4,0.471,,,,
7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold (feat. Future),Maroon 5,True,62,0.138,0.692,234308,0.717,0,9,0.0464,-6.346,0,0.107,99.838,4,0.412,04gDigrS5kc9YWfZHwBETP,43263527,['pop'],87
7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold (feat. Future),Future,True,62,0.138,0.692,234308,0.717,0,9,0.0464,-6.346,0,0.107,99.838,4,0.412,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
4PxDHEEyHgYC6NUgqMtDFy,Bom Bidi Bom,Nick Jonas,False,50,0.136,0.712,214760,0.511,0,6,0.133,-5.723,1,0.0447,87.004,4,0.182,4Rxn7Im3LGfyRkY2FlHhWi,10036227,"['dance pop', 'pop']",67
4PxDHEEyHgYC6NUgqMtDFy,Bom Bidi Bom,Nicki Minaj,False,50,0.136,0.712,214760,0.511,0,6,0.133,-5.723,1,0.0447,87.004,4,0.182,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",87
7Fa5UNizycSms5jP3SQD3F,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,True,46,0.053,0.768,284000,0.807,2.99e-06,2,0.214,-5.508,0,0.106,112.001,4,0.575,0QHgL1lAIqAw0HtD7YldmP,11751577,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",77
7Fa5UNizycSms5jP3SQD3F,Shining (feat. Beyoncé & Jay-Z),Beyoncé,True,46,0.053,0.768,284000,0.807,2.99e-06,2,0.214,-5.508,0,0.106,112.001,4,0.575,6vWDO969PvNqNYHIOW5v0m,39033477,"['pop', 'r&b']",87
7Fa5UNizycSms5jP3SQD3F,Shining (feat. Beyoncé & Jay-Z),JAY-Z,True,46,0.053,0.768,284000,0.807,2.99e-06,2,0.214,-5.508,0,0.106,112.001,4,0.575,3nFkdlSjzX9mRTtwJOzDYB,9579702,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",85
4S6fv0puLCsfYjyBTPDb9k,Helium,Sia,False,66,0.549,0.342,252320,0.396,0,4,0.0708,-6.673,1,0.0327,136.19,4,0.109,5WUlDfRSoLAfcVSX1WnrxN,28960123,['pop'],86
6BdAwMv1YorLfkBWlE493X,Héroe Favorito,Romeo Santos,False,64,0.659,0.799,239824,0.655,0,1,0.135,-6.34,1,0.0485,128.038,4,0.82,5lwmRuXgjX8xIwlnauTZIP,23188347,"['bachata', 'latin hip hop', 'latin pop', 'trap latino', 'urbano latino']",85
6bx1Wi1KZRkynuMTYrOhFb,Everything 1k,Kodak Black,True,40,0.153,0.517,186593,0.609,0,1,0.416,-6.373,1,0.371,135.489,4,0.162,46SHBwWsqBkxI7EeeBEQG7,11202798,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",82
4RJTTrZqPFWaWACVXHkvjw,Everyday,Ariana Grande,True,60,0.0149,0.637,194840,0.733,0,7,0.162,-4.413,0,0.0563,131.004,4,0.431,66CXWjxzNUsdJxJ2JdwvnR,101241265,['pop'],93
4RJTTrZqPFWaWACVXHkvjw,Everyday,Future,True,60,0.0149,0.637,194840,0.733,0,7,0.162,-4.413,0,0.0563,131.004,4,0.431,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,False,66,0.0837,0.804,238587,0.886,0,1,0.266,-2.512,1,0.04,144.946,4,0.789,27mFvqQj8KpjmdKIqcw1mG,963907,"['trap', 'viral rap', 'viral trap']",56
1r6cyaW7yMykwSyxTuwcuM,Cash Me Outside (#CashmeOutside),DJ Suede The Remix God,True,26,0.0471,0.981,129384,0.417,0.359,11,0.103,-10.732,0,0.134,122.044,4,0.262,,,,
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,False,64,0.119,0.64,220781,0.533,0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515,23fqKkggKUBHNkbKtXEls4,8495344,"['edm', 'pop', 'pop dance', 'tropical house']",82
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Selena Gomez,False,64,0.119,0.64,220781,0.533,0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515,0C8ZW7ezQVs4URX5aX7Kqx,51225943,"['pop', 'post-teen pop']",83
2WaOQWSv0D1tZNxyLvnGAI,Yeah Boy,Kelsea Ballerini,False,52,0.231,0.589,194413,0.809,0,3,0.0719,-5.292,1,0.0376,88.965,4,0.496,3RqBeV12Tt7A8xH3zBDDUF,1228044,"['contemporary country', 'country']",74
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,False,77,0.0153,0.464,222533,0.813,0,10,0.254,-6.185,1,0.0416,75.977,4,0.515,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",87
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,True,72,0.0576,0.497,268187,0.489,9.91e-05,11,0.122,-7.724,0,0.294,171.853,4,0.231,46SHBwWsqBkxI7EeeBEQG7,11202798,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",82
6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),Ed Sheeran,False,62,0.424,0.617,280533,0.439,0,9,0.127,-5.63,1,0.0269,139.979,4,0.242,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
2Kerz9H9IejzeIpjhDJoYG,Love,Lana Del Rey,False,66,0.487,0.527,272743,0.366,0.0023,10,0.11,-10.943,1,0.0277,98.994,4,0.234,00FQb4jTyendYWaN8pK0wa,41855462,"['art pop', 'pop']",92
4GkkxswcdEt1tkSyiRzgnC,Draco,Future,True,60,0.000668,0.804,225135,0.456,0,8,0.31,-7.44,1,0.0468,130.014,4,0.165,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,True,81,0.0102,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,0.281,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),Linkin Park,True,67,0.0484,0.59,169801,0.671,0,9,0.0604,-6.098,1,0.0706,149.982,4,0.438,6XyY86QOPPrYVGvF9ch6wz,27712063,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",93
104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),Kiiara,True,67,0.0484,0.59,169801,0.671,0,9,0.0604,-6.098,1,0.0706,149.982,4,0.438,4u5smJBskI6Adzv08PuiUP,924873,"['alt z', 'electropop']",61
5W9QCBJ6Em0XWX333YrNhc,Rent Money,Future,True,53,0.0331,0.694,265366,0.493,2.04e-06,1,0.431,-8.581,1,0.373,166.457,4,0.313,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,False,86,0.0498,0.617,247160,0.635,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446,69GGBxA162lTqCwzJG5jLp,20639559,['pop'],83
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Coldplay,False,86,0.0498,0.617,247160,0.635,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446,4gzpq5DPGxSnKTe4SA8HAU,54849008,"['permanent wave', 'pop']",91
4XaW4jIud5YxwV4QRJOb40,Super Trapper,Future,True,49,0.423,0.816,230129,0.414,0,1,0.125,-7.953,1,0.119,150.008,4,0.197,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
2IG6Te7JyvrtqhFeOF7le4,Zoom,Future,True,46,0.0145,0.852,278429,0.438,0,9,0.263,-7.673,1,0.426,150.945,4,0.627,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,False,73,0.253,0.69,210091,0.622,0,5,0.116,-5.025,0,0.0622,102.04,4,0.544,2qxJFvFYMEDqd7ui6kSAcq,5989487,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",76
6uBhi9gBXWjanegOb2Phh0,Stay,Alessia Cara,False,73,0.253,0.69,210091,0.622,0,5,0.116,-5.025,0,0.0622,102.04,4,0.544,2wUjUUtkb5lvLKcGKsKqsR,11903613,"['canadian contemporary r&b', 'canadian pop', 'pop']",75
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,True,72,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,7CajNmpbOovFoOoasH2HaY,22944193,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",87
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Frank Ocean,True,72,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,2h93pZq0e7k5yf4dywlkpM,16410235,"['lgbtq+ hip hop', 'neo soul']",89
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Migos,True,72,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,6oMuImdp5ZcFhWP0ESe6mG,14125373,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Funk Wav,True,72,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,,,,
6yHkPtl6UQ7RjtJLBPzbJw,Selfish (feat. Rihanna),Future,True,54,0.0303,0.415,251423,0.369,7.64e-06,8,0.383,-10.044,1,0.0741,95.746,4,0.0913,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
6yHkPtl6UQ7RjtJLBPzbJw,Selfish (feat. Rihanna),Rihanna,True,54,0.0303,0.415,251423,0.369,7.64e-06,8,0.383,-10.044,1,0.0741,95.746,4,0.0913,5pKCCKE2ajJHZ9KAiaK11H,63846394,"['barbadian pop', 'pop', 'urban contemporary']",92
1B87ZDrD3Pno9hS4stamWO,Comin Out Strong (feat. The Weeknd),Future,True,61,0.29,0.628,254370,0.481,0,1,0.118,-7.775,1,0.475,108.761,5,0.33,1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",93
1B87ZDrD3Pno9hS4stamWO,Comin Out Strong (feat. The Weeknd),The Weeknd,True,61,0.29,0.628,254370,0.481,0,1,0.118,-7.775,1,0.475,108.761,5,0.33,1Xyo4u8uXC1ZmMpatF05PJ,94880636,"['canadian contemporary r&b', 'canadian pop', 'pop']",96
2jIT1TfSIjVik7Qu1B6P5h,Make Love,Gucci Mane,True,44,0.00528,0.972,300160,0.563,0.00257,11,0.111,-6.983,1,0.156,129.984,4,0.217,13y7CgLHjMVRMDqxdx0Xdo,5710395,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
2jIT1TfSIjVik7Qu1B6P5h,Make Love,Nicki Minaj,True,44,0.00528,0.972,300160,0.563,0.00257,11,0.111,-6.983,1,0.156,129.984,4,0.217,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",87
4cxMGhkinTocPSVVKWIw0d,Losin Control,Russ,True,70,0.515,0.759,237507,0.245,0.000154,6,0.102,-6.545,1,0.138,96.992,4,0.209,1z7b1Pr1rSlvWRzsW3HOrS,5271075,"['hawaiian hip hop', 'pop rap']",77
4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me",Florida Georgia Line,False,57,0.312,0.442,183413,0.817,0,7,0.374,-3.729,1,0.0513,168.115,4,0.653,3b8QkneNDz4JHKKKlLgYZg,5471063,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",73
4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me",Backstreet Boys,False,57,0.312,0.442,183413,0.817,0,7,0.374,-3.729,1,0.0513,168.115,4,0.653,,,,
5C6uh95eAL0RBTSGXKQwvk,Hometown Girl,Josh Turner,False,61,0.304,0.503,215080,0.792,0.0385,3,0.143,-5.473,0,0.0335,155.905,4,0.44,7vCtweS8UVAXTyau2j0rDT,2639358,"['contemporary country', 'country', 'country road']",67
6ie2Bw3xLj2JcGowOlcMhb,Green Light,Lorde,False,70,0.0209,0.594,234653,0.721,8.55e-06,2,0.0879,-7.812,1,0.0957,128.942,4,0.253,163tK9Wjr9P9DmM0AVK7lm,10091117,"['art pop', 'metropopolis', 'nz pop', 'pop']",78
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,False,86,0.163,0.599,263400,0.448,0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
51ChrwmUPDJvedPQnIU8Ls,Dive,Ed Sheeran,False,71,0.355,0.761,238440,0.386,0,4,0.0953,-6.158,1,0.0399,134.943,3,0.526,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,False,76,0.0735,0.624,170827,0.876,0,9,0.327,-3.374,1,0.1,99.943,4,0.781,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,False,74,0.536,0.522,207520,0.385,0,0,0.135,-7.355,1,0.0288,89.792,4,0.236,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
5HDPtsnyb3maFmPL8LLUTG,New Man,Ed Sheeran,False,58,0.0559,0.78,189280,0.745,0,7,0.0595,-3.97,1,0.145,94.026,4,0.862,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,Ed Sheeran,False,72,0.914,0.589,221107,0.242,0,6,0.0887,-10.517,1,0.0442,89.749,4,0.257,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,False,63,0.251,0.838,237333,0.492,0,1,0.262,-5.69,0,0.038,115.092,4,0.895,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
7oolFzHipTMg2nL7shhdz2,Eraser,Ed Sheeran,False,54,0.086,0.64,227427,0.812,0,8,0.0509,-5.647,0,0.0834,86.013,4,0.914,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,Ed Sheeran,False,57,0.719,0.604,248413,0.366,0,7,0.162,-7.881,1,0.0267,105.177,3,0.181,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
3Lfiu5sZ4M4B6JaKMBc0FU,Barcelona,Ed Sheeran,False,59,0.448,0.747,191147,0.76,0,1,0.153,-4.294,1,0.187,99.975,4,0.682,6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",89
7KcGEssn7BnJdTgildK5y0,No Frauds,Nicki Minaj,True,54,0.0884,0.867,272453,0.558,4.05e-06,1,0.541,-6.975,1,0.258,139.061,4,0.432,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",87
7KcGEssn7BnJdTgildK5y0,No Frauds,Drake,True,54,0.0884,0.867,272453,0.558,4.05e-06,1,0.541,-6.975,1,0.258,139.061,4,0.432,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
7KcGEssn7BnJdTgildK5y0,No Frauds,Lil Wayne,True,54,0.0884,0.867,272453,0.558,4.05e-06,1,0.541,-6.975,1,0.258,139.061,4,0.432,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",88
0j8zLbIueSkVqB3Tl6PsjA,Regret In Your Tears,Nicki Minaj,True,42,0.749,0.77,229573,0.477,0.208,0,0.166,-10.972,0,0.0802,106.128,4,0.248,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",87
0BKXZkU8oGad58MyTFyFXu,Blunt Blowin,Lil Wayne,True,62,0.00222,0.721,312960,0.738,0,2,0.224,-5.682,1,0.0649,135.987,4,0.375,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",88
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,True,78,0.874,0.776,210285,0.503,0,0,0.112,-5.732,0,0.237,110.134,4,0.473,2h93pZq0e7k5yf4dywlkpM,16410235,"['lgbtq+ hip hop', 'neo soul']",89
6Kkt27YmFyIFrcX3QXFi2o,Liability,Lorde,False,68,0.92,0.587,171728,0.229,0,10,0.1,-11.254,0,0.128,75.67,4,0.379,163tK9Wjr9P9DmM0AVK7lm,10091117,"['art pop', 'metropopolis', 'nz pop', 'pop']",78
4AtZRwSR8BOTTQg5ihSggt,PRBLMS,6LACK,True,66,0.0307,0.417,246773,0.58,1.45e-06,9,0.179,-4.574,1,0.207,68.58,5,0.139,4IVAbR2w4JJNJDDRFP3E83,4764259,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",74
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,True,80,0.256,0.809,298941,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,4,0.364,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
2bjwRfXMk4uRgOD9IBYl9h,Portland,Drake,True,68,0.0172,0.925,236615,0.443,0,1,0.276,-8.216,1,0.264,136.078,4,0.35,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
2bjwRfXMk4uRgOD9IBYl9h,Portland,Quavo,True,68,0.0172,0.925,236615,0.443,0,1,0.276,-8.216,1,0.264,136.078,4,0.35,0VRj0yCOv2FXJNP47XQnx5,7601117,"['atl hip hop', 'melodic rap', 'rap', 'trap']",81
2bjwRfXMk4uRgOD9IBYl9h,Portland,Travis Scott,True,68,0.0172,0.925,236615,0.443,0,1,0.276,-8.216,1,0.264,136.078,4,0.35,0Y5tJX1MQlPlqiwlOH1tJY,34673237,"['rap', 'slap house']",94
05KOgYg8PGeJyyWBPi5ja8,Free Smoke,Drake,True,58,0.0681,0.736,218674,0.491,0,10,0.571,-6.892,0,0.439,141.979,4,0.203,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
6UjfByV1lDLW0SOVQA4NAi,Gyalchester,Drake,True,62,0.0317,0.877,189230,0.391,0.000502,1,0.0945,-8.196,1,0.063,131.018,4,0.122,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,Drake,True,77,0.111,0.766,219692,0.283,0.0172,8,0.115,-10.33,0,0.0846,97.04,4,0.144,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96
