index,artist_id,total_followers,genres,name,artist_popularity
4458,57LYzLEk2LcFghVwuWbcuS,7052748,"['r&b', 'rap']",Summer Walker,81
4459,2NjfBq1NflQcKSeiDooVjY,2957464,['australian pop'],Tones And I,70
4460,6KImCVD70vtIoJWnq6nGn3,33143866,['pop'],Harry Styles,85
4461,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4462,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4463,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4464,2kucQ9jQwuD8jWdtR9Ef38,2351782,"['contemporary country', 'country', 'country pop', 'modern country rock']",Sam Hunt,70
4465,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4466,181bsRPaVXVlUKXrxwZfHK,9949454,"['houston rap', 'pop', 'rap', 'trap queen']",Megan Thee Stallion,83
4467,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4468,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4469,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4470,0C8ZW7ezQVs4URX5aX7Kqx,51225943,"['pop', 'post-teen pop']",Selena Gomez,83
4471,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
4472,128SW5LmZlvPJBv0ydECR8,0,[],Dlk Lounge,9
4473,77IKXFvO7SpWrq8hflrUXc,575178,['christian hip hop'],KB,63
4474,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
4475,5dZiRoY9Vpp6qrxqXNRwPE,153203,"['ccm', 'christian alternative rock', 'christian music']",Selah,53
4476,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
4477,0C8ZW7ezQVs4URX5aX7Kqx,51225943,"['pop', 'post-teen pop']",Selena Gomez,83
4478,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
4479,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
4480,2c9O21YLFy4tFI9zCVhbFg,187395,[],Sunday Service Choir,54
4481,4xPQFgDA5M2xa0ZGo5iIsv,849740,[],¥$,78
4482,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
4483,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
4484,5K4W6rqBFWDnAN6FQUkS6x,28083888,"['chicago rap', 'hip hop', 'rap']",Kanye West,93
4485,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Gunna,88
4486,0BvkDsjIUla7X0k6CSWh1I,8938435,"['contemporary country', 'country', 'country road', 'modern country rock']",Luke Bryan,77
4487,6M2wZ9GZgrQXHCFfjv46we,45047865,"['dance pop', 'pop', 'uk pop']",Dua Lipa,88
4488,0vRvGUQVUjytro0xpb26bs,764800,"['indie pop rap', 'pop rap', 'rhode island rap']",Arizona Zervas,63
4489,1URnnhqYAYcrqrcwql10ft,20711864,"['atl hip hop', 'hip hop', 'rap']",21 Savage,89
4490,66lH4jAE7pqPlOlzUKbwA0,3624082,"['contemporary country', 'country', 'country dawn', 'country road']",Miranda Lambert,69
4491,6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
4492,2h93pZq0e7k5yf4dywlkpM,16410235,"['lgbtq+ hip hop', 'neo soul']",Frank Ocean,89
4493,1dID9zgn0OV0Y8ud7Mh2tS,2432475,"['contemporary country', 'country', 'country road', 'modern country rock']",Dustin Lynch,67
4494,3oSJ7TBVCWMDMiYjXNiCKE,5557999,"['black americana', 'contemporary country', 'country', 'country road']",Kane Brown,76
4495,20wkVLutqVOYrc0kxFs7rA,7281467,['canadian contemporary r&b'],Daniel Caesar,87
4496,6qxpnaukVayrQn6ViNvu9I,1067375,['southern hip hop'],BigXthaPlug,83
4497,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4498,45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
4499,718COspgdWOnwOFpJHRZHS,11744969,"['contemporary country', 'country']",Luke Combs,87
4500,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",Billie Eilish,96
4501,790FomKkXshlbRYZFtlgla,52265295,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",KAROL G,91
4502,4jpsw9CQS439N0B7SecMgf,86996,['chill r&b'],Ant Saunders,46
4503,3aQeKQSyrW4qWr35idm0cy,5115551,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",T-Pain,80
4504,360IAlyVv4PCEVjgyMZrxK,5410763,"['r&b', 'urban contemporary']",Miguel,81
4505,6fWVd57NKTalqvmjRd2t8Z,2251522,"['cali rap', 'pop rap']",24kGoldn,71
4506,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
4507,5ZS223C6JyBfXasXxrRqOk,8517630,['r&b'],Jhené Aiko,80
4508,6KImCVD70vtIoJWnq6nGn3,33143866,['pop'],Harry Styles,85
4509,2jku7tDXc6XoB6MO2hFuqg,7174674,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",Tory Lanez,82
4510,7uaIm6Pw7xplS8Dy06V6pT,863165,['melodic rap'],Trevor Daniel,67
4511,2jku7tDXc6XoB6MO2hFuqg,7174674,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",Tory Lanez,82
4512,6LuN9FCkKOj5PcnpouEgny,16449435,"['pop', 'pop r&b']",Khalid,85
4513,3FfvYsEGaIb52QPXhg4DcH,6633919,"['contemporary country', 'country', 'country road', 'modern country rock']",Jason Aldean,74
4514,3oSJ7TBVCWMDMiYjXNiCKE,5557999,"['black americana', 'contemporary country', 'country', 'country road']",Kane Brown,76
4515,6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
4516,1UTPBmNbXNTittyMJrNkvw,7298822,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Blake Shelton,74
4517,1vyhD5VmyZ7KMfW5gqLgo5,37426514,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",J Balvin,88
4518,1Xyo4u8uXC1ZmMpatF05PJ,94880636,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,96
4519,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4520,73Np75Wv2tju61Eo9Zw4IR,508637,"['hollywood', 'movie tunes', 'show tunes']",Idina Menzel,76
4521,6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
4522,6Xgp2XMz1fhVYe7i6yNAax,9998703,"['melodic rap', 'rap', 'trap']",Trippie Redd,83
4523,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
4524,4MCBfE4596Uoi2O4DtmEMz,36322600,"['chicago rap', 'melodic rap', 'rap']",Juice WRLD,90
4525,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4526,5cj0lLjcoR7YOSnhnX0Po5,31921602,"['dance pop', 'pop']",Doja Cat,87
4527,45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
4528,20JZFwl6HVl6yg8a4H3ZqK,12422336,['pop'],Panic! At The Disco,78
4529,73Np75Wv2tju61Eo9Zw4IR,508637,"['hollywood', 'movie tunes', 'show tunes']",Idina Menzel,76
4530,1Xyo4u8uXC1ZmMpatF05PJ,94880636,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,96
4531,4sj6D0zlMOl25nprDJBiU9,551700,"['adult standards', 'easy listening']",Andy Williams,73
4532,0iEtIxbK0KxaSlF7G42ZOp,9694519,['rap'],Metro Boomin,89
4533,7gOdHgIoIKoe4i9Tta6qdD,7670836,"['boy band', 'pop']",Jonas Brothers,76
4534,45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
4535,6KImCVD70vtIoJWnq6nGn3,33143866,['pop'],Harry Styles,85
4536,757aE44tKEUQEqRuT6GnEB,10993395,"['melodic rap', 'rap', 'trap']",Roddy Ricch,79
4537,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],Taylor Swift,100
4538,20sxb77xiYeusSH8cVdatc,8012325,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Meek Mill,75
4539,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
4540,15UsOTVnJzReFVN1VCnxy4,47643522,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,89
4541,4OBJLual30L7gRl5UkeRcT,4892446,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",T.I.,76
4542,757aE44tKEUQEqRuT6GnEB,10993395,"['melodic rap', 'rap', 'trap']",Roddy Ricch,79
4543,1z7b1Pr1rSlvWRzsW3HOrS,5271075,"['hawaiian hip hop', 'pop rap']",Russ,77
4544,6s4LSwgbzTAfnN6OUfegJB,37320,['gym phonk'],Sayfalse,74
4545,6KImCVD70vtIoJWnq6nGn3,33143866,['pop'],Harry Styles,85
4546,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4547,4MCBfE4596Uoi2O4DtmEMz,36322600,"['chicago rap', 'melodic rap', 'rap']",Juice WRLD,90
4548,1UTPBmNbXNTittyMJrNkvw,7298822,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Blake Shelton,74
4549,0ErzCpIMyLcjPiwT4elrtZ,8872093,"['memphis hip hop', 'rap']",NLE Choppa,80
4550,6KImCVD70vtIoJWnq6nGn3,33143866,['pop'],Harry Styles,85
4551,164Uj4eKjl6zTBKfJLFKKK,5049749,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",JVKE,77
4552,6KImCVD70vtIoJWnq6nGn3,33143866,['pop'],Harry Styles,85
4553,49e4v89VmlDcFCMyDv9wQ9,1772820,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",Dean Martin,76
4554,5LCQTpuQCzKjfv233UFQnb,156,[],Thurl Ravenscroft,48
4555,38EmEgXkgK51MT2tPY0EoC,52763,[],Bobby Helms,71
4556,0A0FS04o6zMoto8OKPsDwY,3370545,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",YG,75
4557,50co4Is1HCEo8bhOyUWKpn,10792453,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",Young Thug,86
4558,7A8S43ryYdbWpJKeHRZRcq,846897,['pop rap'],JACKBOYS,66
4559,4Gso3d4CscCijv0lmajZWs,5381183,['rap'],Don Toliver,88
4560,4Gso3d4CscCijv0lmajZWs,5381183,['rap'],Don Toliver,88
4561,6oMuImdp5ZcFhWP0ESe6mG,14125373,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Migos,77
4562,0YinUQ50QDB7ZxSCLyQ40k,1395477,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mustard,74
4563,6Iz3eq2aQGFf7TbGT2iahL,374182,['contemporary country'],Gabby Barrett,62
4564,147nKr9upHZSSxqCzh9j7c,264722,"['black americana', 'contemporary country', 'country road', 'modern country rock']",Jimmie Allen,54
4565,0jPnVIasXzBYjrlpO5irii,173004,"['contemporary country', 'country pop']",Ingrid Andress,56
4566,2QMsj4XJ7ne2hojxt6v5eb,916406,"['contemporary country', 'modern country pop']",Riley Green,77
4567,77kULmXAQ6vWer7IIHdGzI,1367902,['contemporary country'],Jordan Davis,75
4568,3qnGvpP8Yth1AqSBMqON5x,1757701,"['indie folk', 'modern blues', 'neo mellow', 'neo soul', 'soul']",Leon Bridges,75
4569,1KP6TWI40m7p3QBTU6u2xo,1301219,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']",BØRNS,67
4570,3tJoFztHeIJkJWMrx0td2f,4749750,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Moneybagg Yo,77
4571,1Bl6wpkWCQ4KVgnASpvzzA,2248120,"['boy band', 'rap']",BROCKHAMPTON,65
4572,1McMsnEElThX1knmY4oliG,41496069,['pop'],Olivia Rodrigo,89
4573,4sIl4BTo9l9KqEi0Y3RE72,479605,"['contemporary country', 'country', 'country road']",Carly Pearce,64
4574,6jGMq4yGs7aQzuGsMgVgZR,9196593,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",Lil Tjay,79
4575,5cj0lLjcoR7YOSnhnX0Po5,31921602,"['dance pop', 'pop']",Doja Cat,87
4576,5SXuuuRpukkTvsLuUknva1,2656979,"['hip hop', 'rap']",Baby Keem,78
4577,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
4578,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4579,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4580,26VFTg2z8YR0cCuwLzESi2,21769084,"['electropop', 'etherpop', 'indie poptimism', 'pop']",Halsey,83
4581,0C8ZW7ezQVs4URX5aX7Kqx,51225943,"['pop', 'post-teen pop']",Selena Gomez,83
4582,6LuN9FCkKOj5PcnpouEgny,16449435,"['pop', 'pop r&b']",Khalid,85
4583,5y2Xq6xcjJb2jVM54GHK3t,7259080,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",John Legend,78
4584,3tJoFztHeIJkJWMrx0td2f,4749750,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Moneybagg Yo,77
4585,4MCBfE4596Uoi2O4DtmEMz,36322600,"['chicago rap', 'melodic rap', 'rap']",Juice WRLD,90
4586,7gOdHgIoIKoe4i9Tta6qdD,7670836,"['boy band', 'pop']",Jonas Brothers,76
4587,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
4588,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
4589,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
4590,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4591,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4592,5icKdCmMhNMYoAzVBAWt39,1741827,"['canadian hip hop', 'ottawa rap']",Dax,68
4593,3Nrfpe0tUJi4K4DXYWgMUX,76903402,"['k-pop', 'k-pop boy group', 'pop']",BTS,87
4594,5ZS223C6JyBfXasXxrRqOk,8517630,['r&b'],Jhené Aiko,80
4595,4utLUGcTvOJFr6aqIJtYWV,623336,"['piano rock', 'viral pop']",Skylar Grey,70
4596,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4597,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4598,6GEykX11lQqp92UVOQQCC7,301001,"['east coast hip hop', 'instrumental hip hop', 'jazz boom bap', 'turntablism']",DJ Premier,66
4599,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4600,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
4601,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4602,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4603,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
4604,4Gso3d4CscCijv0lmajZWs,5381183,['rap'],Don Toliver,88
4605,3nFkdlSjzX9mRTtwJOzDYB,9579702,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",JAY-Z,85
4606,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4607,7dGJo4pcD2V6oG8kP0tJRR,93458924,"['detroit hip hop', 'hip hop', 'rap']",Eminem,93
4608,4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4609,181bsRPaVXVlUKXrxwZfHK,9949454,"['houston rap', 'pop', 'rap', 'trap queen']",Megan Thee Stallion,83
4610,6S2OmqARrzebs0tKUEyXyp,26824895,"['pop', 'post-teen pop']",Demi Lovato,78
4611,45TgXXqMDdF8BkjA83OM7z,8085991,['florida rap'],Rod Wave,82
4612,4oUHIQIBe0LHzYfvXNW4QM,11177271,['contemporary country'],Morgan Wallen,90
4613,4GNC7GD6oZMSxPGyXy4MNB,12987655,"['pop', 'uk pop']",Lewis Capaldi,81
4614,40ZNYROS4zLfyyBSs2PGe2,5556240,['classic oklahoma country'],Zach Bryan,90
4615,23zg3TcAtWQy7J6upgbUnj,12429980,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",USHER,83
4616,2fPsJqR6zfoHatC1eFr0eQ,798759,['singer-songwriter pop'],Livingston,68
4617,4rTv3Ejc7hKMtmoBOK1B4T,2105259,['canadian hip hop'],Ali Gatie,67
4618,0fiWOxhsBsQQvFDtxUQWo0,1167326,"['contemporary country', 'country', 'country road']",Brett Young,67
4619,1UTPBmNbXNTittyMJrNkvw,7298822,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",Blake Shelton,74
4620,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
4621,06HL4z0CvFAxyc27GXpf02,126569203,['pop'],Taylor Swift,100
4622,6M2wZ9GZgrQXHCFfjv46we,45047865,"['dance pop', 'pop', 'uk pop']",Dua Lipa,88
4623,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
4624,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
4625,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
4626,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
4627,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
4628,0cGUm45nv7Z6M6qdXYQGTX,7968474,"['pop', 'r&b', 'rap']",Kehlani,77
4629,1uNFoZAHBGtllmzznpCI3s,78890497,"['canadian pop', 'pop']",Justin Bieber,92
4630,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
4631,6LuN9FCkKOj5PcnpouEgny,16449435,"['pop', 'pop r&b']",Khalid,85
4632,5zctI4wO9XSKS8XwcnqEHk,5656573,"['melodic rap', 'rap conscient']",Lil Mosey,70
4633,0gY0jm6QAzJCAslmZC3T35,37710,[],Joony,61
4634,2R21vXR83lH98kGeO99Y66,38965315,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",Anuel AA,89
4635,20sxb77xiYeusSH8cVdatc,8012325,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Meek Mill,75
4636,3TVXtAsR1Inumwj472S9r4,93607109,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,96
4637,1Hsdzj7Dlq2I7tHP7501T4,10008333,['pop'],Niall Horan,77
4638,6qqNVTkY8uBg9cP3Jd7DAH,102653261,"['art pop', 'pop']",Billie Eilish,96
4639,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
4640,1uNFoZAHBGtllmzznpCI3s,78890497,"['canadian pop', 'pop']",Justin Bieber,92
4641,2wY79sveU1sp5g7SokKOiI,24718320,"['pop', 'uk pop']",Sam Smith,84
4642,50co4Is1HCEo8bhOyUWKpn,10792453,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",Young Thug,86
4643,0eDvMgVFoNV3TpwtrVCoTj,14722710,"['brooklyn drill', 'hip hop', 'rap']",Pop Smoke,80
4644,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
4645,6AgTAQt8XS6jRWi4sX7w49,12022657,"['chicago rap', 'rap']",Polo G,81
4646,50co4Is1HCEo8bhOyUWKpn,10792453,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",Young Thug,86
4647,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
4648,1Xyo4u8uXC1ZmMpatF05PJ,94880636,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,96
4649,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4650,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
4651,1uNFoZAHBGtllmzznpCI3s,78890497,"['canadian pop', 'pop']",Justin Bieber,92
4652,31W5EY0aAly4Qieq6OFu6I,8546503,"['melodic rap', 'rap', 'trap']",A Boogie Wit da Hoodie,79
4653,1uNFoZAHBGtllmzznpCI3s,78890497,"['canadian pop', 'pop']",Justin Bieber,92
4654,1uNFoZAHBGtllmzznpCI3s,78890497,"['canadian pop', 'pop']",Justin Bieber,92
4655,37czgDRfGMvgRiUKHvnnhj,97911,['brazilian edm'],Öwnboss,64
4656,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4657,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4658,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4659,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4660,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4661,1Hsdzj7Dlq2I7tHP7501T4,10008333,['pop'],Niall Horan,77
4662,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4663,3Nrfpe0tUJi4K4DXYWgMUX,76903402,"['k-pop', 'k-pop boy group', 'pop']",BTS,87
4664,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4665,1q7sNIPOwH2zKZqDA9d7qT,232,[],FILTER SYSTEM,20
4666,7wlFDEWiM5OoIAt8RSli8b,13342263,"['baton rouge rap', 'rap']",YoungBoy Never Broke Again,83
4667,0VRj0yCOv2FXJNP47XQnx5,7601117,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Quavo,81
4668,0C8ZW7ezQVs4URX5aX7Kqx,51225943,"['pop', 'post-teen pop']",Selena Gomez,83
4669,0hCNtLu0JehylgoiP8L4Gh,32796950,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,87
4670,2hlmm7s2ICUX0LVIhVFlZQ,8373781,"['atl hip hop', 'melodic rap', 'rap', 'trap']",Gunna,88
4671,4O15NlyKLIASxsJ0PrXPfz,18053386,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",Lil Uzi Vert,87
4672,4O15NlyKLIASxsJ0PrXPfz,18053386,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",Lil Uzi Vert,87
4673,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4674,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4675,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4676,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4677,4O15NlyKLIASxsJ0PrXPfz,18053386,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",Lil Uzi Vert,87
4678,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4679,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4680,1jiZvw42D4oquLl24x2VWV,30710,[],Lefty Gunplay,67
4681,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4682,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4683,7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
4684,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4685,55Aa2cqylxrFIXC767Z865,15655875,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Lil Wayne,88
4686,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4687,5f7VJjfbwm532GiveGC0ZK,19033399,"['atl hip hop', 'atl trap', 'rap', 'trap']",Lil Baby,87
4688,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4689,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4690,50co4Is1HCEo8bhOyUWKpn,10792453,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",Young Thug,86
4691,4q3ewBCX7sLwd24euuV69X,87212717,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
